Feature,Normalized.Dispersion
ENSMUSG00000032615,-1.1413891395876785
ENSMUSG00000084766,1.7796655606329672
ENSMUSG00000085260,-1.586813681628502
ENSMUSG00000061650,-1.454414660113336
ENSMUSG00000049892,1.2158337485736879
ENSMUSG00000000301,-0.469835897475395
ENSMUSG00000062115,-0.5750949675940867
ENSMUSG00000051008,NaN
ENSMUSG00000020538,1.5679317233343124
ENSMUSG00000000538,0.33592022240602476
ENSMUSG00000056598,-0.5494223924561635
ENSMUSG00000042709,-1.2471635231316407
ENSMUSG00000018415,0.05575215198836475
ENSMUSG00000020537,-0.7464427805156225
ENSMUSG00000042678,-0.7761362240159527
ENSMUSG00000042650,-0.6206126752044882
ENSMUSG00000020536,-1.1526733788590708
ENSMUSG00000002812,2.430067640043426
ENSMUSG00000018599,-0.8236561847913029
ENSMUSG00000002814,-0.5877350247599079
ENSMUSG00000049323,-1.0355997046212166
ENSMUSG00000020534,0.0715101604628546
ENSMUSG00000042569,1.2090920366142754
ENSMUSG00000043284,-0.2570499408152229
ENSMUSG00000018931,-1.4525314797776974
ENSMUSG00000042549,-1.1220579391317296
ENSMUSG00000018932,-0.3599577439751491
ENSMUSG00000042529,0.0406431801426977
ENSMUSG00000010142,19.34231170418474
ENSMUSG00000042506,-0.2269878282835257
ENSMUSG00000010025,-1.071277321889385
ENSMUSG00000069855,NaN
ENSMUSG00000109829,-0.9414861145396863
ENSMUSG00000010086,-0.020522268185787753
ENSMUSG00000042436,8.353633127515817
ENSMUSG00000001034,-0.2278724906057312
ENSMUSG00000060808,1.389623587671785
ENSMUSG00000001039,1.1126249833054942
ENSMUSG00000001036,0.2812892771000453
ENSMUSG00000004837,11.32142799853732
ENSMUSG00000042371,NaN
ENSMUSG00000042377,-0.7223247912971418
ENSMUSG00000020528,-0.0022573555416455513
ENSMUSG00000004798,-0.4529231479546088
ENSMUSG00000072847,0.42722229151841684
ENSMUSG00000098196,-1.555629000403538
ENSMUSG00000047804,-0.37703215653540945
ENSMUSG00000042331,1.585564451965174
ENSMUSG00000018500,0.9691902574228196
ENSMUSG00000014243,-0.8073904590842262
ENSMUSG00000042298,-0.596046317633203
ENSMUSG00000018501,-0.04515410901430513
ENSMUSG00000014245,2.654075615610071
ENSMUSG00000086310,1.16569808597037
ENSMUSG00000018509,-0.7150494072692168
ENSMUSG00000087120,7.023406968014138
ENSMUSG00000019505,-1.3422875144696949
ENSMUSG00000018507,3.6919189739804565
ENSMUSG00000086841,-0.058884218621833934
ENSMUSG00000046417,-0.6583404278825943
ENSMUSG00000085762,-0.14916921362687866
ENSMUSG00000085170,NaN
ENSMUSG00000048497,0.4501127257181999
ENSMUSG00000005267,-1.108534639206253
ENSMUSG00000047342,-0.7826944097644583
ENSMUSG00000086674,NaN
ENSMUSG00000047821,8.02597638091979
ENSMUSG00000090173,7.608457592247583
ENSMUSG00000014177,-1.3837710664181808
ENSMUSG00000086677,NaN
ENSMUSG00000042200,0.6460219402451061
ENSMUSG00000087604,NaN
ENSMUSG00000018217,1.3934161574863295
ENSMUSG00000070407,1.3411764503329102
ENSMUSG00000042148,6.696241017555313
ENSMUSG00000087497,0.05624011163535713
ENSMUSG00000047759,0.4639305149741804
ENSMUSG00000020549,0.4208967635133532
ENSMUSG00000033389,-0.15606509256502465
ENSMUSG00000020548,1.3639960104273323
ENSMUSG00000020542,NaN
ENSMUSG00000033352,-0.5745676728216769
ENSMUSG00000018347,-0.9904126766264884
ENSMUSG00000056752,1.654772365631799
ENSMUSG00000084967,0.9144341217256297
ENSMUSG00000053930,9.271596955657788
ENSMUSG00000085926,NaN
ENSMUSG00000050270,-2.779610530427869
ENSMUSG00000020910,-1.2240498956397214
ENSMUSG00000069844,0.9092099100407879
ENSMUSG00000020908,NaN
ENSMUSG00000087410,NaN
ENSMUSG00000033196,NaN
ENSMUSG00000056328,NaN
ENSMUSG00000033066,2.5491197934874332
ENSMUSG00000049928,-1.1084394721771373
ENSMUSG00000020907,NaN
ENSMUSG00000033044,NaN
ENSMUSG00000020905,3.005171673137372
ENSMUSG00000055134,4.553394158416772
ENSMUSG00000020904,5.6645378170638665
ENSMUSG00000020903,1
ENSMUSG00000087242,NaN
ENSMUSG00000020902,0.2566079235456709
ENSMUSG00000020901,2.6760770842946404
ENSMUSG00000046207,3.207228370360609
ENSMUSG00000048329,NaN
ENSMUSG00000045915,NaN
ENSMUSG00000020900,-0.41146390284710127
ENSMUSG00000018736,-0.4110729213312908
ENSMUSG00000060938,-1.2233702080773092
ENSMUSG00000052921,1.785062336832716
ENSMUSG00000018740,-1.100074795895122
ENSMUSG00000032892,1.1354213970150882
ENSMUSG00000020899,0.02985330503615103
ENSMUSG00000020898,5.506249503381394
ENSMUSG00000020897,2.3967514911384553
ENSMUSG00000072809,-0.05055085199215897
ENSMUSG00000045176,-0.6657510731436996
ENSMUSG00000020895,-0.8486165827630436
ENSMUSG00000020894,-1.2532521130433978
ENSMUSG00000020893,-0.6090277100571925
ENSMUSG00000097386,-1.6000262415902937
ENSMUSG00000023781,0.35961488041157946
ENSMUSG00000020892,-1.4899142297947379
ENSMUSG00000020891,NaN
ENSMUSG00000020890,NaN
ENSMUSG00000032782,1.0397541782848463
ENSMUSG00000049299,-1.7090408275267155
ENSMUSG00000018470,0.7209147475598824
ENSMUSG00000086900,-0.807612561082136
ENSMUSG00000043419,-0.8243051390687646
ENSMUSG00000018474,0.7542829950596975
ENSMUSG00000044795,-0.8699830334219157
ENSMUSG00000059278,-0.8189341448823381
ENSMUSG00000045377,-0.1561242094447366
ENSMUSG00000018476,1.3445303753290938
ENSMUSG00000085178,-1.136643593761662
ENSMUSG00000005237,1.3334198405476136
ENSMUSG00000086591,2.073122839877906
ENSMUSG00000003934,-0.827966381417032
ENSMUSG00000041346,-1.1108653542633462
ENSMUSG00000059552,-1.1792283765419456
ENSMUSG00000041329,-0.8336118461154576
ENSMUSG00000069835,-1.2227416897443613
ENSMUSG00000018765,0.8976304326993345
ENSMUSG00000018761,-0.06675529844086145
ENSMUSG00000018774,3.4002521187610375
ENSMUSG00000059796,-1.0107732886878849
ENSMUSG00000005204,-0.5848738685343129
ENSMUSG00000085890,-0.8710168848501745
ENSMUSG00000089669,-0.032588190147806284
ENSMUSG00000097328,-0.502219128182778
ENSMUSG00000005198,1.7042051834475502
ENSMUSG00000018750,-0.4668831930065728
ENSMUSG00000041189,-0.09256018232542687
ENSMUSG00000042826,-0.402120299811968
ENSMUSG00000041165,11.762707281632977
ENSMUSG00000051790,-0.5614777410537864
ENSMUSG00000070394,-0.9991248776874732
ENSMUSG00000019461,-0.2706805082321716
ENSMUSG00000001583,NaN
ENSMUSG00000094845,NaN
ENSMUSG00000046731,-0.3717042660696152
ENSMUSG00000001588,0.08883734635733376
ENSMUSG00000018570,1.4866572769958109
ENSMUSG00000047284,0.5969021456100116
ENSMUSG00000023170,-1.1697014189584654
ENSMUSG00000078812,0.051088130961265285
ENSMUSG00000018554,-0.9593015689059491
ENSMUSG00000018566,-0.544793657008924
ENSMUSG00000018569,NaN
ENSMUSG00000018565,-1.3739304196910331
ENSMUSG00000018559,-1.3571081676948
ENSMUSG00000018567,-0.8405752362857356
ENSMUSG00000018572,-1.224973796673157
ENSMUSG00000020888,-1.0322128129870125
ENSMUSG00000018574,-0.30558802489814535
ENSMUSG00000020886,-0.4658946625537906
ENSMUSG00000020884,-0.32290188594298497
ENSMUSG00000040950,-1.0531476898633434
ENSMUSG00000000318,2.997833442194227
ENSMUSG00000040938,10.292811232918567
ENSMUSG00000044367,4.907519735529926
ENSMUSG00000000317,-0.6202452196479665
ENSMUSG00000020831,-1.4198801165738117
ENSMUSG00000093989,-1.646900274105412
ENSMUSG00000000320,NaN
ENSMUSG00000018921,-0.8396761035429077
ENSMUSG00000060216,3.371924364417531
ENSMUSG00000018923,1.1761780250767486
ENSMUSG00000018920,0.48253191194127737
ENSMUSG00000040829,-0.06322771022524988
ENSMUSG00000018919,-1.6332977998016078
ENSMUSG00000020830,0.4353454739366602
ENSMUSG00000018286,-0.7223288467151354
ENSMUSG00000020828,4.955101889620051
ENSMUSG00000020827,-0.9567013299828236
ENSMUSG00000086976,NaN
ENSMUSG00000014609,NaN
ENSMUSG00000014606,-0.7519775616579579
ENSMUSG00000040746,-0.43165533419935564
ENSMUSG00000018293,2.4666667810994887
ENSMUSG00000087523,NaN
ENSMUSG00000060600,1.729569964506299
ENSMUSG00000018287,-1.66614773468538
ENSMUSG00000040712,-0.7801121892619618
ENSMUSG00000057054,-1.1117375888853387
ENSMUSG00000020821,0.4324810478690752
ENSMUSG00000043602,-1.3631335685538346
ENSMUSG00000020817,-0.22802330374166715
ENSMUSG00000093858,7.304895404080331
ENSMUSG00000040667,0.388862902356687
ENSMUSG00000018449,0.3301240109459233
ENSMUSG00000018446,-1.8036883549719156
ENSMUSG00000040620,-0.6428666753521212
ENSMUSG00000018442,-0.9206491449528483
ENSMUSG00000040599,-1.0809824690854684
ENSMUSG00000018451,0.13835879513632227
ENSMUSG00000069830,NaN
ENSMUSG00000070390,-2.7093915131248516
ENSMUSG00000085251,NaN
ENSMUSG00000020811,0.5971621452776972
ENSMUSG00000085528,NaN
ENSMUSG00000020808,1.968832647592554
ENSMUSG00000040543,8.120510785057537
ENSMUSG00000020807,-0.054654740935914777
ENSMUSG00000107877,13.019715003354433
ENSMUSG00000020803,0.0023747644264612224
ENSMUSG00000020801,-1.0711198946456646
ENSMUSG00000053574,-0.7763729572893379
ENSMUSG00000020805,-0.2324547529595553
ENSMUSG00000040483,0.2054731956147579
ENSMUSG00000020799,6.528263831602125
ENSMUSG00000045667,-1.4081817773385514
ENSMUSG00000040463,0.9760924291313807
ENSMUSG00000040447,-0.2925855290526119
ENSMUSG00000020798,0.36603595891883894
ENSMUSG00000020794,-0.8696082889035237
ENSMUSG00000020790,-0.4657182740058669
ENSMUSG00000057778,-0.22202088025160702
ENSMUSG00000055670,-0.6853208889148462
ENSMUSG00000020788,4.354913822380579
ENSMUSG00000086943,-1.0282633307236928
ENSMUSG00000020785,-1.2074784892850015
ENSMUSG00000020783,-0.6325261804120798
ENSMUSG00000005947,-0.659142742331609
ENSMUSG00000050107,-0.5849508238994113
ENSMUSG00000005950,-0.15246973299214
ENSMUSG00000047260,-1.090576776526399
ENSMUSG00000040158,-0.7170196527838898
ENSMUSG00000005949,0.8020029749092616
ENSMUSG00000005951,9.775448488710088
ENSMUSG00000020774,NaN
ENSMUSG00000049041,NaN
ENSMUSG00000038807,0.7845610872382935
ENSMUSG00000069814,-0.8379956794990489
ENSMUSG00000020741,3.6214524974598286
ENSMUSG00000020745,-0.2884942842725684
ENSMUSG00000010554,-1.6457049731023283
ENSMUSG00000000282,-1.2855848182587681
ENSMUSG00000038351,0.14297986627658127
ENSMUSG00000038335,-0.9479589373149467
ENSMUSG00000001323,-0.8939397774931084
ENSMUSG00000038290,0.2801139605352384
ENSMUSG00000085765,NaN
ENSMUSG00000043099,13.722936563512885
ENSMUSG00000085609,-0.7590691802707602
ENSMUSG00000038268,6.3104458658764635
ENSMUSG00000078789,1.2892604325350294
ENSMUSG00000045287,-0.22411371153649853
ENSMUSG00000000751,1.223906966841572
ENSMUSG00000018809,-1.0390389053689821
ENSMUSG00000000753,-0.015218749542905047
ENSMUSG00000038224,NaN
ENSMUSG00000045374,2.814135928446699
ENSMUSG00000085148,-0.7449435527599548
ENSMUSG00000038217,-1.6955968445379404
ENSMUSG00000020850,3.6396451729483847
ENSMUSG00000038195,4.9211437242101566
ENSMUSG00000038188,1.4444039578270864
ENSMUSG00000109715,-1.304897473985882
ENSMUSG00000038178,1.2065927083171772
ENSMUSG00000017781,0.2587374340147431
ENSMUSG00000085088,3.0732464891566504
ENSMUSG00000006127,0.827967811167035
ENSMUSG00000017774,-0.6579420904017079
ENSMUSG00000017776,0.9317741930706048
ENSMUSG00000020849,-1.4558169719036482
ENSMUSG00000020848,-0.6543947526482584
ENSMUSG00000087059,-1.5256613648918738
ENSMUSG00000020847,12.608934585029235
ENSMUSG00000053783,NaN
ENSMUSG00000020846,6.31841713661009
ENSMUSG00000017288,-0.6256773499322268
ENSMUSG00000017286,-0.7935124383936057
ENSMUSG00000069808,-0.4562169659460393
ENSMUSG00000049396,0.25484865632452713
ENSMUSG00000038057,-0.7595681413875093
ENSMUSG00000038046,-1.2916399296718517
ENSMUSG00000020844,14.199577862920256
ENSMUSG00000020843,-1.4565070453025104
ENSMUSG00000017631,2.487456682970381
ENSMUSG00000044243,-4.86873209073641
ENSMUSG00000046275,NaN
ENSMUSG00000010392,0.06212509709182976
ENSMUSG00000020841,-0.6545428812144924
ENSMUSG00000020839,NaN
ENSMUSG00000020840,-1.3749302842081756
ENSMUSG00000020838,-0.7052182422851582
ENSMUSG00000037958,-0.811722561712824
ENSMUSG00000050944,0.15391596450899994
ENSMUSG00000109010,-0.8835247973992661
ENSMUSG00000037926,-0.23375743933465526
ENSMUSG00000020836,1.5166236421300927
ENSMUSG00000037907,2.158415566208992
ENSMUSG00000011877,0.5413925706360394
ENSMUSG00000044328,1.6277681679174545
ENSMUSG00000000686,0.27066485170282395
ENSMUSG00000072673,1.0192386169382455
ENSMUSG00000017291,-0.23361759545172403
ENSMUSG00000037857,-0.8388382486323239
ENSMUSG00000000724,-0.3176770617145597
ENSMUSG00000000631,2.333763048999887
ENSMUSG00000069804,-0.8400891952721453
ENSMUSG00000017453,4.7963157383383175
ENSMUSG00000055045,NaN
ENSMUSG00000000632,5.29646725473125
ENSMUSG00000037791,0.39715342006021254
ENSMUSG00000087050,0.44148029363718577
ENSMUSG00000020834,-1.1745539265227636
ENSMUSG00000061981,0.16535944613090056
ENSMUSG00000020832,-0.8206697841415539
ENSMUSG00000037750,2.3312607090072714
ENSMUSG00000017386,-1.4426102904695188
ENSMUSG00000017405,-1.0152472912628405
ENSMUSG00000019437,9.354262920759474
ENSMUSG00000058546,-1.0201466059780284
ENSMUSG00000002059,2.8319904989356166
ENSMUSG00000044122,-1.245945647948472
ENSMUSG00000002052,0.5655211094855079
ENSMUSG00000002064,-0.14874185263388742
ENSMUSG00000010277,0.614232286952328
ENSMUSG00000037593,-1.8480744517400238
ENSMUSG00000087295,1.0462248834754277
ENSMUSG00000002055,1.4796875160788765
ENSMUSG00000017390,34.890336799875136
ENSMUSG00000041958,-0.07589676624887
ENSMUSG00000002058,-1.7380375867628008
ENSMUSG00000020829,-1.1104579139297954
ENSMUSG00000050132,-0.0719973556129594
ENSMUSG00000017344,42.910068089534875
ENSMUSG00000051232,-1.5743428179632175
ENSMUSG00000001100,-1.4359238986498502
ENSMUSG00000017615,-0.030553209211395347
ENSMUSG00000001105,-0.5925041975727252
ENSMUSG00000037278,0.38029637555799584
ENSMUSG00000017376,2.5343421788792817
ENSMUSG00000049489,-1.2514531603883574
ENSMUSG00000072640,-0.24660129442053708
ENSMUSG00000020826,4.172715588249671
ENSMUSG00000001123,2.4398467256526226
ENSMUSG00000018334,1.7721393500086093
ENSMUSG00000085941,0.1582399637545945
ENSMUSG00000017677,1.4614566890893201
ENSMUSG00000108822,NaN
ENSMUSG00000020716,-0.7480515204451808
ENSMUSG00000049612,-0.4581403530165235
ENSMUSG00000070354,0.43658256023920483
ENSMUSG00000078771,16.30221528996253
ENSMUSG00000017639,0.7762088191144736
ENSMUSG00000087434,-0.44566279056011926
ENSMUSG00000086569,NaN
ENSMUSG00000084969,0.01867769569158493
ENSMUSG00000086474,18.0793218111654
ENSMUSG00000035575,0.7519745613128538
ENSMUSG00000017548,-1.3572448370491068
ENSMUSG00000017561,-0.4794955900983761
ENSMUSG00000017550,-0.24916422412138498
ENSMUSG00000046909,-1.3813668191836463
ENSMUSG00000020709,11.905083164839537
ENSMUSG00000086507,3.0445512429188843
ENSMUSG00000020707,5.857903331308484
ENSMUSG00000017686,-0.6027379616939101
ENSMUSG00000017692,9.121557257432896
ENSMUSG00000057181,-0.16043531051971843
ENSMUSG00000017421,-1.088618710920299
ENSMUSG00000017428,0.004705989064029009
ENSMUSG00000048895,0.43878335601947177
ENSMUSG00000035441,0.46371012914156184
ENSMUSG00000085078,-0.5889841187772352
ENSMUSG00000035413,-1.1175326058750332
ENSMUSG00000020704,13.666830433220094
ENSMUSG00000085130,-0.14782660128339267
ENSMUSG00000086971,NaN
ENSMUSG00000087534,NaN
ENSMUSG00000020703,NaN
ENSMUSG00000092157,NaN
ENSMUSG00000035385,30.313528934581218
ENSMUSG00000035373,NaN
ENSMUSG00000035352,19.74839834275288
ENSMUSG00000020702,NaN
ENSMUSG00000020701,0.1985011510226694
ENSMUSG00000020698,-0.9103842961054169
ENSMUSG00000046010,-0.757714270839774
ENSMUSG00000085175,11.435627113985186
ENSMUSG00000020697,-0.890124257150833
ENSMUSG00000020696,3.456486469957194
ENSMUSG00000018841,-0.4948973802989634
ENSMUSG00000018844,0.9406085807982761
ENSMUSG00000020692,-0.5737018313526806
ENSMUSG00000018845,11.429384475885886
ENSMUSG00000086058,NaN
ENSMUSG00000086327,NaN
ENSMUSG00000054404,6.326833496628582
ENSMUSG00000111857,NaN
ENSMUSG00000069793,0.04008780634042721
ENSMUSG00000035208,NaN
ENSMUSG00000072620,17.897608885984997
ENSMUSG00000087107,5.096825002155817
ENSMUSG00000082101,NaN
ENSMUSG00000093483,0.058447667371395576
ENSMUSG00000018733,-1.1126870460195453
ENSMUSG00000035152,0.8818986902185729
ENSMUSG00000020684,0.29874094000636925
ENSMUSG00000020686,0.10206255989074814
ENSMUSG00000035085,0.31641999710262003
ENSMUSG00000020682,4.458045181567437
ENSMUSG00000020680,-0.7588809004433781
ENSMUSG00000019122,32.26515730420004
ENSMUSG00000051832,NaN
ENSMUSG00000018927,32.0723023593461
ENSMUSG00000000982,72.8549305515224
ENSMUSG00000018930,221.68905508632645
ENSMUSG00000000976,0.6665512357184559
ENSMUSG00000085235,NaN
ENSMUSG00000020677,-0.3523149365511413
ENSMUSG00000034940,-0.6709868618474466
ENSMUSG00000018648,-0.18294959120821203
ENSMUSG00000018651,-0.2803055305982651
ENSMUSG00000020532,0.866781232543354
ENSMUSG00000051452,-0.6327355191159183
ENSMUSG00000018697,-0.2417076241435549
ENSMUSG00000018698,2.8774002004004666
ENSMUSG00000087211,3.8389812763649926
ENSMUSG00000018405,-0.6117995391359947
ENSMUSG00000034449,-0.7720775080887629
ENSMUSG00000086799,NaN
ENSMUSG00000020530,1.5175500229713121
ENSMUSG00000045140,-0.06810543237615832
ENSMUSG00000020527,-0.9384623878140357
ENSMUSG00000020526,-1.3319963176697007
ENSMUSG00000000805,2.2633101982485013
ENSMUSG00000000804,0.26287023621632744
ENSMUSG00000018479,-1.865214964331155
ENSMUSG00000018481,-0.8582357923541668
ENSMUSG00000085628,0.47207737290154644
ENSMUSG00000020525,0.6066265162313994
ENSMUSG00000059439,1.4406327141154285
ENSMUSG00000086199,-0.9080869768982256
ENSMUSG00000085514,0.15929609076235152
ENSMUSG00000087013,-0.7552302074530626
ENSMUSG00000000093,11.375970670856832
ENSMUSG00000069785,0.9537800121585819
ENSMUSG00000000094,NaN
ENSMUSG00000034329,7.940566672052149
ENSMUSG00000085208,2.1926021061564493
ENSMUSG00000018068,-1.3832825288472288
ENSMUSG00000034297,2.0341982142161306
ENSMUSG00000020521,-1.0229694009803099
ENSMUSG00000020516,-1.1862047516523146
ENSMUSG00000020513,2.121625791004464
ENSMUSG00000018171,-1.452419081176476
ENSMUSG00000072582,-0.9439881056520991
ENSMUSG00000047126,-0.8262656111404136
ENSMUSG00000018425,0.38328403408803874
ENSMUSG00000018427,0.9126657269273125
ENSMUSG00000061666,-0.9203455508103227
ENSMUSG00000085991,NaN
ENSMUSG00000020495,-1.1009765812298093
ENSMUSG00000020493,-0.37963602723251755
ENSMUSG00000020492,-1.558845862537269
ENSMUSG00000085310,5.007947821513737
ENSMUSG00000018548,-1.188006231462032
ENSMUSG00000046442,2.094759754245023
ENSMUSG00000007646,-0.9894628332263901
ENSMUSG00000010342,14.548891198865334
ENSMUSG00000020486,12.134030904198406
ENSMUSG00000018401,0.012632123924889533
ENSMUSG00000070345,-0.724702317538271
ENSMUSG00000034177,1.2954443009969794
ENSMUSG00000020485,-0.8667916693427458
ENSMUSG00000084796,9.575224899444143
ENSMUSG00000034156,0.4373599898422881
ENSMUSG00000085872,NaN
ENSMUSG00000009356,3.0500474271907287
ENSMUSG00000034121,-0.4083398325420204
ENSMUSG00000020483,-0.7642075381245822
ENSMUSG00000086193,1.3651712118417167
ENSMUSG00000018379,-0.1023769577123197
ENSMUSG00000087373,0.497903314512428
ENSMUSG00000018377,0.8802974380000246
ENSMUSG00000018378,0.1918692887803474
ENSMUSG00000023723,0.06540429820796098
ENSMUSG00000108634,-0.47277284921545726
ENSMUSG00000069769,5.758083632560755
ENSMUSG00000085246,-0.852972744601586
ENSMUSG00000087574,-1.4838088684907271
ENSMUSG00000085646,NaN
ENSMUSG00000018428,-1.2942481722972783
ENSMUSG00000092399,-0.5864136459028079
ENSMUSG00000087338,0.7773010943127386
ENSMUSG00000000278,0.8012143702686155
ENSMUSG00000033983,0.7754816127973779
ENSMUSG00000000275,-0.2465404667324765
ENSMUSG00000000276,2.2339875632671107
ENSMUSG00000063109,-1.174220384980107
ENSMUSG00000072553,NaN
ENSMUSG00000048616,-0.6358129030357601
ENSMUSG00000085798,1.0542743539868313
ENSMUSG00000047773,4.23013042518387
ENSMUSG00000020553,-0.8081103865479176
ENSMUSG00000069763,1.319514099999718
ENSMUSG00000110344,0.14979621166282772
ENSMUSG00000003948,-0.8246458164240066
ENSMUSG00000003949,0.27278333596271964
ENSMUSG00000020546,1.969788546344518
ENSMUSG00000020544,-0.1038297973777366
ENSMUSG00000020541,-1.0482105719748636
ENSMUSG00000056158,32.52102002937456
ENSMUSG00000054079,-1.493954568541517
ENSMUSG00000059474,-0.08415212030845426
ENSMUSG00000020857,0.18924523840274204
ENSMUSG00000037601,-0.697755720583805
ENSMUSG00000020859,-0.39622036410961703
ENSMUSG00000086003,0.9305871775249389
ENSMUSG00000037573,-0.9140134459969752
ENSMUSG00000044177,1.2207738516807691
ENSMUSG00000094091,NaN
ENSMUSG00000020863,0.2827502128818245
ENSMUSG00000020864,-0.6439640356407584
ENSMUSG00000020865,3.898784958275176
ENSMUSG00000020866,1.9699418508426185
ENSMUSG00000020867,-5.55352182264867
ENSMUSG00000039110,0.00544738547961378
ENSMUSG00000039096,-0.6710275622649001
ENSMUSG00000076435,-0.6475322064516315
ENSMUSG00000020869,-1.3003020353400496
ENSMUSG00000039055,1.5402248908036806
ENSMUSG00000024414,-1.7023157689081432
ENSMUSG00000020868,2.6707419794635388
ENSMUSG00000085051,-0.4759022999319496
ENSMUSG00000001506,NaN
ENSMUSG00000038976,0.049913252365005406
ENSMUSG00000047181,0.643427917521242
ENSMUSG00000038967,-0.7456464489219825
ENSMUSG00000087630,NaN
ENSMUSG00000001507,6.172871090108037
ENSMUSG00000020872,NaN
ENSMUSG00000038909,-1.612845052632163
ENSMUSG00000085143,-0.6767628500831175
ENSMUSG00000038893,0.16305358200889217
ENSMUSG00000101258,NaN
ENSMUSG00000020873,-1.38285227171601
ENSMUSG00000057522,0.22339226653253919
ENSMUSG00000046719,1.6761302736998063
ENSMUSG00000000120,1.1454912125082664
ENSMUSG00000038845,-0.4396526894705379
ENSMUSG00000045075,0.109940027694926
ENSMUSG00000086191,-1.0021958692926984
ENSMUSG00000075595,-0.5904076635734757
ENSMUSG00000018381,2.893195338154819
ENSMUSG00000038811,6.91935144574704
ENSMUSG00000086015,-0.056730272484716404
ENSMUSG00000013418,2.4929200575186736
ENSMUSG00000086255,NaN
ENSMUSG00000013415,-0.992799002708707
ENSMUSG00000099928,-0.922399231307752
ENSMUSG00000014351,NaN
ENSMUSG00000006058,-2.197705336335992
ENSMUSG00000014349,-0.9775117616633445
ENSMUSG00000006057,-0.36431536248309965
ENSMUSG00000038721,NaN
ENSMUSG00000057058,1.0455007213141976
ENSMUSG00000020876,-0.00015388676077960777
ENSMUSG00000018666,-1.1935926425947325
ENSMUSG00000038615,-0.5393142007265995
ENSMUSG00000018672,0.8918501422601062
ENSMUSG00000087117,NaN
ENSMUSG00000018669,-0.07143950620732226
ENSMUSG00000078700,-0.15195805700326545
ENSMUSG00000018659,3.7917936751986927
ENSMUSG00000018678,-1.108427714834141
ENSMUSG00000038560,-1.6631832540059432
ENSMUSG00000087067,-0.7499200182553761
ENSMUSG00000020877,-0.928957574605372
ENSMUSG00000020878,-0.4865100052992055
ENSMUSG00000001445,-1.058953904903973
ENSMUSG00000038534,2.498947331537694
ENSMUSG00000001444,-0.6584520107607793
ENSMUSG00000038517,0.8879453330697541
ENSMUSG00000001440,-0.9644150220820973
ENSMUSG00000001441,0.6217420913113787
ENSMUSG00000086680,11.860121985442252
ENSMUSG00000018882,-1.5297067874229933
ENSMUSG00000070337,2.0116552867638107
ENSMUSG00000038485,3.194609478708968
ENSMUSG00000049807,-0.7916533222586548
ENSMUSG00000047988,-0.262132602246254
ENSMUSG00000038453,-0.8559209142566236
ENSMUSG00000087042,0.3147307641623044
ENSMUSG00000043439,1.6887884713996142
ENSMUSG00000085586,1.6851010084926297
ENSMUSG00000038437,0.263856334455398
ENSMUSG00000078695,0.7835685632437397
ENSMUSG00000018537,-1.162763609183002
ENSMUSG00000069744,-0.9524889164213607
ENSMUSG00000018547,5.487411846369775
ENSMUSG00000085145,0.42627920016534
ENSMUSG00000018541,-1.2607667203528397
ENSMUSG00000018543,-0.16003411769384934
ENSMUSG00000071415,-1.1480112784257177
ENSMUSG00000038366,-0.6993910060242355
ENSMUSG00000050538,-1.0949490999870066
ENSMUSG00000070336,-0.2581623574115194
ENSMUSG00000086917,-1.179287657809867
ENSMUSG00000017417,1.2564958904266668
ENSMUSG00000038352,1.021496237407345
ENSMUSG00000020882,-0.9096041509896993
ENSMUSG00000086716,0.17607363752797064
ENSMUSG00000017404,-0.9360814077473779
ENSMUSG00000017400,1.2680084388594886
ENSMUSG00000020883,-0.20337756343249247
ENSMUSG00000018160,-1.221739763287035
ENSMUSG00000003119,2.227062597030877
ENSMUSG00000093673,1.1496128434134922
ENSMUSG00000038255,1.42054950199184
ENSMUSG00000061718,-0.5483868589114145
ENSMUSG00000085944,NaN
ENSMUSG00000018167,0.5849494399441908
ENSMUSG00000007877,-1.6119001627908973
ENSMUSG00000038216,-0.19101110689970222
ENSMUSG00000038208,8.885669786446705
ENSMUSG00000062312,7.7273925437866
ENSMUSG00000002580,-1.5264956333294404
ENSMUSG00000017195,NaN
ENSMUSG00000038150,0.3018045209519336
ENSMUSG00000017211,NaN
ENSMUSG00000017221,-0.4418473462442786
ENSMUSG00000038067,NaN
ENSMUSG00000017210,-0.7465149351955374
ENSMUSG00000058756,0.2297126086594621
ENSMUSG00000020889,-1.166404499575104
ENSMUSG00000052915,1.8649428837215822
ENSMUSG00000075576,-1.306129132008033
ENSMUSG00000078676,-0.28558450718716266
ENSMUSG00000038020,-0.07277537458084499
ENSMUSG00000038013,1.391283143013767
ENSMUSG00000017499,1.354470881337156
ENSMUSG00000037992,0.692524525930758
ENSMUSG00000020914,24.61377467968564
ENSMUSG00000017493,9.087889415478452
ENSMUSG00000037944,NaN
ENSMUSG00000037935,-1.447043987552606
ENSMUSG00000035849,3.0473566429433525
ENSMUSG00000020913,NaN
ENSMUSG00000055937,16.775817861985864
ENSMUSG00000019761,-1.0912506508506004
ENSMUSG00000087692,-1.1764243903957274
ENSMUSG00000020912,-1.2413174985909825
ENSMUSG00000084890,0.17483451816473466
ENSMUSG00000035775,NaN
ENSMUSG00000059169,NaN
ENSMUSG00000059845,NaN
ENSMUSG00000078253,NaN
ENSMUSG00000078252,-2.0111107428095303
ENSMUSG00000044041,NaN
